City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
284,tocoa,15.6833,-86.0,295.25,100,37,0.21,HN,1732752556
285,sittwe,20.15,92.9,295.35,77,100,3.13,MM,1732752726
286,salinas,36.6777,-121.6555,290.26,67,0,2.57,US,1732752610
287,stanley,54.868,-1.6985,274.55,93,20,3.09,GB,1732752730
288,guarapari,-20.6667,-40.4975,296.31,87,11,6.82,BR,1732752562
289,rikaze,29.25,88.8833,269.67,63,0,1.09,CN,1732752734
290,flying fish cove,-10.4217,105.6791,300.68,77,100,4.22,CX,1732752736
291,geneina,13.45,22.45,288.49,31,5,7.26,SD,1732752738
292,puerto aysen,-45.4,-72.7,282.64,99,100,1.54,CL,1732752740
293,yahotyn,50.2798,31.7625,272.44,91,85,1.82,UA,1732752743
294,sitka,57.0531,-135.33,277.09,87,75,2.06,US,1732752745
295,klyuchi,52.2667,79.1667,264.39,81,4,3.43,RU,1732752747
296,buriti dos lopes,-3.175,-41.8669,299.04,75,100,5.25,BR,1732752749
297,pangody,65.85,74.4859,268.11,92,99,3.73,RU,1732752751
298,nabire,-3.3667,135.4833,302.72,69,100,1.0,ID,1732752753
299,aksu,41.1231,80.2644,271.29,70,2,1.31,CN,1732752756
300,kerikeri,-35.2268,173.9474,297.59,48,1,3.14,NZ,1732752732
301,tolanaro,-25.0319,46.9987,296.22,90,2,5.08,MG,1732752760
302,kerman,30.2832,57.0788,282.07,93,40,3.09,IR,1732752762
303,mareeba,-17.0,145.4333,303.84,62,36,3.13,AU,1732752764
304,susuman,62.7833,148.1667,244.52,95,91,0.19,RU,1732752766
305,mersa matruh,31.3525,27.2453,291.42,65,78,3.95,EG,1732752520
306,pemangkat,1.1667,108.9667,299.21,86,100,1.86,ID,1732752770
307,baramula,34.2,74.35,274.39,34,0,0.89,IN,1732752773
308,sharm el-sheikh,27.8518,34.305,291.77,42,9,3.04,EG,1732752775
309,chibougamau,49.9168,-74.3659,267.94,93,100,3.6,CA,1732752629
310,lerwick,60.1545,-1.1494,278.89,69,21,2.25,GB,1732752759
311,shalqar,47.8333,59.6,272.76,65,19,3.83,KZ,1732752782
312,darwin,-12.4611,130.8418,303.14,74,75,2.06,AU,1732752578
313,ribeira brava,32.65,-17.0667,292.99,80,86,1.65,PT,1732752786
314,mahanoro,-19.9,48.8,296.94,86,29,1.69,MG,1732752790
315,vernon,50.2581,-119.2691,275.33,73,90,0.76,CA,1732752792
316,tynda,55.1667,124.7167,249.62,98,96,1.43,RU,1732752795
317,northam,51.0333,-4.2167,277.67,85,67,3.25,GB,1732752797
318,road town,18.4167,-64.6167,300.17,89,20,5.14,VG,1732752799
319,betio village,1.358,172.9211,301.46,70,97,5.58,KI,1732752801
320,kamaishi,39.2667,141.8833,281.85,73,64,4.83,JP,1732752803
321,la peca,-5.6111,-78.435,296.93,74,89,1.82,PE,1732752516
322,erzincan,39.75,39.5,256.76,85,100,0.0,TR,1732752808
323,poplar bluff,36.757,-90.3929,281.05,54,100,3.6,US,1732752644
324,graaff-reinet,-32.2522,24.5308,286.44,74,80,7.92,ZA,1732752794
325,krasnovishersk,60.4078,57.082,263.94,99,88,1.36,RU,1732752814
326,pachelma,53.2443,43.3521,272.68,89,100,1.33,RU,1732752817
327,buzdyak,54.5833,54.55,270.68,66,69,1.45,RU,1732752819
328,kill devil hills,36.0307,-75.676,288.14,75,40,2.57,US,1732752724
329,al mawsil al jadidah,36.3346,43.0978,280.33,72,4,1.98,IQ,1732752823
330,ta`u,-14.2336,-169.5144,301.03,79,90,4.17,AS,1732752825
331,suntar,62.1444,117.6319,257.3,97,90,2.46,RU,1732752828
332,tazovsky,67.4667,78.7,262.04,92,49,5.2,RU,1732752830
333,bovalino,38.149,16.174,286.09,71,41,2.36,IT,1732752832
334,jasper,37.2001,-94.3502,280.4,75,100,8.75,US,1732752834
335,waingapu,-9.6567,120.2641,302.53,73,62,1.21,ID,1732752836
336,mohr,54.3528,9.7167,280.23,92,96,1.03,DE,1732752839
337,hammerfest,70.6634,23.6821,274.4,60,75,2.57,NO,1732752841
338,leava,-14.3,-178.1667,300.89,77,90,5.17,WF,1732752843
339,biloela,-24.4167,150.5,301.7,57,69,2.51,AU,1732752845
340,deogarh,21.5333,84.7333,287.26,63,98,1.11,IN,1732752848
341,balaipungut,1.05,101.2833,296.56,94,100,0.29,ID,1732752850
342,queenstown,-31.8976,26.8753,284.69,73,42,5.53,ZA,1732752852
343,isla vista,34.4133,-119.861,291.94,76,30,1.65,US,1732752854
344,kermanshah,34.3142,47.065,272.65,69,0,3.09,IR,1732752856
345,pyapon,16.2833,95.6833,295.42,92,95,3.0,MM,1732752858
346,ingeniero jacobacci,-41.3427,-69.5448,285.43,33,83,3.33,AR,1732752860
347,rio grande,-32.035,-52.0986,293.4,94,100,11.21,BR,1732752862
348,thayetmyo,19.3167,95.1833,293.4,84,95,2.02,MM,1732752865
349,colares,38.7992,-9.4469,286.42,74,42,5.93,PT,1732752867
350,xai-xai,-25.0519,33.6442,296.3,92,100,8.28,MZ,1732752869
351,vilyuysk,63.7553,121.6247,255.15,97,97,2.61,RU,1732752872
352,urangan,-25.3,152.9,299.14,75,30,1.73,AU,1732752874
353,sariwon,38.5072,125.7558,268.32,94,96,0.31,KP,1732752876
354,coquimbo,-29.9533,-71.3436,288.7,70,0,4.12,CL,1732752797
355,maloye ganyushkino,46.6,49.2667,277.85,78,100,6.09,KZ,1732752880
356,tobelo,1.7284,128.0095,301.77,79,73,1.48,ID,1732752882
357,novyy urgal,51.0736,132.5642,266.29,85,100,1.54,RU,1732752885
358,mangrol,21.1167,70.1167,295.72,42,0,4.89,IN,1732752887
359,naldurg,17.8167,76.3,288.92,53,84,4.88,IN,1732752717
360,minbu,20.1833,94.8833,294.41,77,96,2.23,MM,1732752891
361,tondano,1.3038,124.9112,298.2,75,41,0.38,ID,1732752893
362,thunder bay,48.4001,-89.3168,268.4,76,52,4.25,CA,1732752819
363,makurazaki,31.2667,130.3167,287.23,61,98,10.74,JP,1732752828
364,tromso,69.6496,18.957,276.16,60,40,7.72,NO,1732752899
365,hennenman,-27.9765,27.0242,285.57,33,0,4.1,ZA,1732752901
366,kamakwie,9.5,-12.2333,295.5,46,0,0.84,SL,1732752904
367,manokwari,-0.8667,134.0833,301.98,70,90,2.58,ID,1732752906
368,eureka,40.8021,-124.1637,284.58,76,0,1.34,US,1732752707
369,kenora,49.8167,-94.4337,268.69,93,100,2.06,CA,1732752648
370,khadan khak,30.7477,67.7085,281.83,41,0,2.76,PK,1732752912
371,pangyan,5.7008,125.2811,301.09,75,89,2.66,PH,1732752914
372,kovel,51.2153,24.7087,275.57,91,41,2.76,UA,1732752916
373,nar'yan-mar,67.6713,53.087,267.75,88,14,4.15,RU,1732752919
374,huarmey,-10.0681,-78.1522,293.13,83,54,3.67,PE,1732752921
375,jalqani,12.4486,34.2186,295.05,20,41,4.73,SD,1732752923
376,genhe,50.7833,121.5167,252.53,100,93,1.14,CN,1732752925
377,marsh harbour,26.5412,-77.0636,297.83,71,0,5.94,BS,1732752928
378,nampula,-15.1165,39.2666,298.12,78,0,5.66,MZ,1732752931
379,vadso,70.0744,29.7487,266.24,79,20,3.09,NO,1732752934
380,cururupu,-1.8283,-44.8683,297.48,85,79,1.56,BR,1732752936
381,bardai,11.65,7.2333,288.94,42,3,3.96,NG,1732752938
382,harstad,68.799,16.5293,274.35,86,99,5.65,NO,1732752940
383,fale old settlement,-9.3852,-171.2468,302.09,68,40,5.53,TK,1732752942
384,amuntai,-2.4177,115.2494,298.91,92,97,0.42,ID,1732752944
385,gurun,5.8172,100.4738,293.46,98,100,3.55,MY,1732752946
386,naze,28.3667,129.4833,288.49,67,100,6.78,JP,1732752949
387,selma,36.5708,-119.6121,288.29,82,0,0.0,US,1732752951
388,vanimo,-2.6741,141.3028,302.12,75,100,3.05,PG,1732752953
389,ormara,25.2088,64.6357,299.48,75,0,5.1,PK,1732752937
390,palmas,-10.2128,-48.3603,300.08,78,75,1.54,BR,1732752781
391,ulladulla,-35.35,150.4667,303.19,44,52,2.38,AU,1732752962
392,mahibadhoo,3.7833,72.9667,300.94,77,93,5.78,MV,1732752964
393,codrington,-38.2667,141.9667,288.65,88,89,6.26,AU,1732752966
394,urzhar,47.093,81.6294,269.48,58,0,2.88,KZ,1732752968
395,parvatipuram,18.7833,83.4333,288.94,63,99,2.72,IN,1732752970
396,alotau,-10.3069,150.4462,303.85,65,100,2.62,PG,1732752972
397,pierre,44.3683,-100.351,270.66,74,100,8.75,US,1732752974
398,tubarjal,30.4999,38.216,281.98,50,0,1.98,SA,1732752977
399,tallkalakh,34.6684,36.2599,283.17,80,46,0.2,SY,1732752979
400,jitra,6.2681,100.4217,297.54,94,100,1.34,MY,1732752982
401,klaksvik,62.2266,-6.589,279.43,75,35,6.92,FO,1732752987
402,spring creek,40.7266,-115.5859,273.09,69,15,1.95,US,1732752989
403,reggane,26.7158,0.1714,292.97,22,100,4.81,DZ,1732752738
404,newport,51.5877,-2.9984,275.12,92,42,2.54,GB,1732752994
405,meizhou,24.2977,116.1072,283.78,62,37,1.81,CN,1732752996
406,mazagao,-0.115,-51.2894,300.23,72,21,3.76,BR,1732752998
407,thabazimbi,-24.5917,27.4116,294.21,35,16,4.05,ZA,1732753000
408,hithadhoo,-0.6,73.0833,301.02,82,93,8.61,MV,1732753002
409,shimoda,34.6667,138.95,285.31,54,1,10.88,JP,1732753004
410,ciudad lazaro cardenas,17.9583,-102.2,300.01,74,1,3.68,MX,1732753006
411,campo gallo,-26.5833,-62.85,302.61,63,58,6.24,AR,1732753009
412,kurchum,48.5722,83.6542,266.69,69,0,2.19,KZ,1732753011
413,lazaro cardenas,17.9583,-102.2,300.01,74,1,3.68,MX,1732753013
414,boyolangu,-8.1181,111.8935,299.91,80,97,1.72,ID,1732753015
415,zyryanovsk,49.7386,84.2719,256.66,98,60,0.63,KZ,1732752751
416,letlhakeng,-24.0944,25.0298,294.02,10,41,4.97,BW,1732753019
417,ahmadpur east,29.1431,71.2598,292.33,31,0,2.65,PK,1732753021
418,nova vicosa,-17.8919,-39.3719,297.24,79,82,4.62,BR,1732753023
419,camayenne,9.535,-13.6878,300.2,78,20,0.0,GN,1732752879
420,kholmsk,47.0511,142.0569,277.12,76,35,4.58,RU,1732753028
421,vila velha,-20.3297,-40.2925,298.12,82,75,6.69,BR,1732752817
422,sandnessjoen,66.0217,12.6316,273.89,79,24,6.15,NO,1732753032
423,dawesville,30.9224,-84.0091,292.24,89,75,0.0,US,1732753034
424,choibalsan,48.0667,114.5,261.87,86,60,4.01,MN,1732753036
425,haiku-pauwela,20.9219,-156.3051,300.49,65,20,9.83,US,1732753038
426,as suki,13.3167,33.8833,293.98,21,1,5.15,SD,1732753040
427,freetown,8.484,-13.2299,300.99,78,20,3.6,SL,1732753043
428,kruisfontein,-34.0033,24.7314,286.33,86,57,4.36,ZA,1732753045
429,magong,23.5654,119.5863,292.96,62,5,12.16,TW,1732752796
430,luganville,-15.5333,167.1667,302.19,76,94,3.58,VU,1732753050
431,sinabang,2.4803,96.3801,299.57,85,88,1.28,ID,1732753052
432,yaroslavl,57.6299,39.8737,269.04,93,100,1.0,RU,1732753055
433,saint-louis du nord,19.9333,-72.7167,299.58,85,100,5.03,HT,1732753057
434,palu,-0.8917,119.8707,300.81,87,71,0.65,ID,1732753059
435,port moresby,-9.4431,147.1797,303.83,70,75,5.14,PG,1732753063
436,minas de matahambre,22.5887,-83.9447,295.95,80,0,3.26,CU,1732753065
437,kayangel,8.0823,134.7173,301.26,81,97,9.89,PW,1732753068
438,namibe,-15.1961,12.1522,295.05,77,95,2.48,AO,1732753070
439,sona,45.4388,10.8255,283.07,95,100,1.54,IT,1732752927
440,saint-pierre,-21.3393,55.4781,296.97,73,100,1.54,RE,1732753074
441,holualoa,19.6228,-155.9522,299.17,78,0,4.63,US,1732753076
442,dukhan,25.4297,50.7858,296.56,81,37,11.9,QA,1732753081
443,takoradi,4.8845,-1.7554,299.04,82,1,2.68,GH,1732753083
444,nago,26.5881,127.9761,290.71,57,25,6.05,JP,1732753085
445,tucuma,-0.1833,-50.05,300.31,76,88,5.01,BR,1732753087
446,nishinoomote,30.7333,131.0,288.46,58,75,8.75,JP,1732753089
447,remire-montjoly,4.9167,-52.2667,298.17,94,0,1.03,GF,1732753091
448,luderitz,-26.6481,15.1594,289.31,68,0,8.59,NA,1732753093
449,xunchang,28.4543,104.715,280.03,82,100,1.14,CN,1732753096
450,cadale,2.7603,46.3222,300.16,80,74,3.93,SO,1732753098
451,cabedelo,-6.9811,-34.8339,299.52,63,85,6.19,BR,1732753100
452,port hedland,-20.3167,118.5667,305.18,40,99,4.63,AU,1732753102
453,kuusamo,65.9667,29.1833,258.17,92,0,0.51,FI,1732753104
454,acapulco de juarez,16.8634,-99.8901,301.05,74,40,4.12,MX,1732752946
455,simanggang,1.2472,111.4528,298.16,100,40,0.0,MY,1732753109
456,guercif,34.2257,-3.3536,288.58,77,0,2.05,MA,1732753111
457,barah,13.7,30.3667,288.21,33,2,4.7,SD,1732753113
458,villa gesell,-37.2639,-56.973,290.05,72,4,6.68,AR,1732752995
459,selfoss,63.9331,-20.9971,271.82,59,75,7.09,IS,1732753118
460,fauske,67.2588,15.3918,267.54,80,19,3.34,NO,1732753120
461,sao joao da barra,-21.6403,-41.0511,297.45,84,50,11.38,BR,1732753122
462,cabo san lucas,22.8909,-109.9124,300.32,47,0,2.06,MX,1732753124
463,altai,46.3722,96.2583,262.82,47,3,1.34,MN,1732753126
464,mirpur sakro,24.5474,67.6277,297.49,68,0,2.99,PK,1732753128
465,barclayville,4.6797,-8.2339,298.2,88,57,0.85,LR,1732753130
466,huilong,31.8111,121.655,281.17,56,0,6.39,CN,1732753132
467,beyneu,45.3167,55.2,278.63,80,100,4.32,KZ,1732753135
468,leshan,29.5623,103.7639,281.39,88,93,0.29,CN,1732753137
469,dumont,40.9407,-73.9968,281.97,61,0,0.0,US,1732753139
470,staryy sambir,49.4386,23.0006,274.16,93,74,2.54,UA,1732753141
471,sol'-iletsk,51.1631,54.9918,267.63,82,6,2.19,RU,1732753143
472,dongning,44.0622,131.1207,267.05,49,100,3.68,CN,1732753146
473,batesville,35.7698,-91.641,283.12,91,100,0.0,US,1732753148
474,san pedro de lloc,-7.4328,-79.5058,292.23,80,69,5.32,PE,1732753150
475,yuzhno-kurilsk,44.0306,145.8556,279.71,79,83,2.91,RU,1732753152
476,chissamba,-12.1667,17.3333,289.57,98,100,1.72,AO,1732753154
477,lagunas,-5.2269,-75.6753,301.64,67,95,1.8,PE,1732753156
478,dashiqiao,40.6373,122.5025,269.48,55,32,3.52,CN,1732753161
479,port isabel,26.0734,-97.2086,299.17,76,0,5.66,US,1732753163
480,chongwe,-15.3292,28.682,293.33,85,96,2.4,ZM,1732753165
481,sisimiut,66.9395,-53.6735,259.62,62,41,5.38,GL,1732753167
482,nuku'alofa,-21.1333,-175.2,301.34,78,20,4.63,TO,1732753170
483,correntina,-13.3433,-44.6367,294.69,90,93,0.26,BR,1732753172
484,sabang,5.8933,95.3214,301.44,81,99,9.63,ID,1732753174
485,luau,-10.7073,22.2247,289.75,99,98,1.19,AO,1732753176
486,skovorodino,53.9833,123.9167,251.96,100,87,1.59,RU,1732753178
487,gwadar,25.1216,62.3254,298.59,74,0,3.77,PK,1732753182
488,adrar,20.5022,-10.0711,295.09,20,100,4.64,MR,1732753185
489,vung tau,10.346,107.0843,298.74,80,100,2.46,VN,1732753190
490,canguaretama,-6.38,-35.1289,296.95,72,100,4.6,BR,1732753192
491,sioux city,42.5,-96.4003,271.92,70,100,6.69,US,1732753194
492,uliastay,47.7417,96.8444,258.15,65,4,2.55,MN,1732753150
493,okha,53.5739,142.9478,272.99,93,100,11.03,RU,1732753199
494,nagqu,31.5,92.0,264.7,42,66,1.11,CN,1732753201
495,kirkwood,38.5834,-90.4068,278.66,88,100,1.34,US,1732753014
496,palmer,42.1584,-72.3287,274.96,80,0,0.0,US,1732753205
497,tazacorte,28.629,-17.9293,293.79,58,0,3.09,ES,1732753207
498,farafangana,-22.8167,47.8333,296.62,89,16,3.62,MG,1732753211
499,itoman,26.1247,127.6694,292.36,55,75,8.23,JP,1732753213
500,valle aurina - ahrntal,46.9962,11.9799,273.11,99,90,2.44,IT,1732753216
501,oasis,33.4659,-116.0989,297.85,37,75,3.09,US,1732753218
502,fundao,-19.9341,-40.4047,294.26,94,31,1.11,BR,1732753220
503,nelson bay,-32.7167,152.15,298.77,78,100,1.34,AU,1732753222
504,lagnieu,45.9004,5.3466,280.38,76,36,1.88,FR,1732753224
505,greenville,35.6127,-77.3663,286.01,84,100,0.89,US,1732753007
506,burabay,53.0838,70.3138,263.86,75,3,0.24,KZ,1732753228
507,mincivan,39.0294,46.7185,279.89,59,71,2.78,AZ,1732753230
508,comandante fontana,-25.3345,-59.6821,304.86,47,91,2.77,AR,1732753233
509,walvis bay,-22.9575,14.5053,287.28,91,0,3.14,NA,1732753235
510,papao,-17.75,-149.55,302.97,73,91,4.05,PF,1732753237
511,betong,5.7743,101.0723,294.31,100,100,0.83,TH,1732753239
512,galveston,29.3669,-94.9669,298.18,83,20,4.63,US,1732753241
513,ula,22.7225,88.5556,292.14,82,20,2.06,IN,1732753243
514,north bondi,-33.8824,151.2769,303.12,56,75,4.63,AU,1732753245
515,ternate,0.8,127.4,301.48,75,63,1.1,ID,1732753247
516,awjilah,29.1081,21.2869,285.92,61,4,1.56,LY,1732753250
517,banovce nad bebravou,48.7213,18.2575,278.74,93,99,1.86,SK,1732753252
518,abdulino,53.7,53.6667,266.3,87,70,0.53,RU,1732753254
519,san francisco de la paz,14.9,-86.2,292.9,88,25,2.36,HN,1732753256
520,buala,-8.145,159.5921,302.67,75,100,4.4,SB,1732753258
521,aginskoye,51.1,114.53,253.64,97,5,2.39,RU,1732753260
522,cam ranh,11.9214,109.1591,300.13,74,100,12.86,VN,1732753153
523,gillette,44.2911,-105.5022,268.77,61,0,2.06,US,1732753264
524,sassandra,4.95,-6.0833,298.38,86,39,1.96,CI,1732753267
525,santiago de cao,-7.9589,-79.2392,291.22,88,40,3.6,PE,1732753269
526,matoury,4.8483,-52.3317,298.13,94,0,1.03,GF,1732753271
527,nyagan,62.1406,65.3936,273.48,97,99,1.38,RU,1732753273
528,rioja,-29.4111,-66.8507,300.91,67,73,0.99,AR,1732753275
529,tabas,33.5959,56.9244,291.71,41,99,5.5,IR,1732753277
530,tobol'sk,58.2,68.2667,264.33,95,6,1.64,RU,1732753279
531,page,36.9147,-111.4558,282.03,52,0,2.57,US,1732753281
532,am timan,11.0297,20.2827,294.1,31,31,2.99,TD,1732753284
533,hassi messaoud,31.6804,6.0729,287.89,49,1,2.01,DZ,1732753286
534,altinyayla,39.2725,36.751,260.63,98,79,2.07,TR,1732753288
535,hiratacho,35.4333,132.8167,283.13,57,75,10.29,JP,1732753290
536,san mariano,7.5,126.0,298.2,94,100,2.14,PH,1732753292
537,boende,-0.2167,20.8667,294.07,99,92,0.88,CD,1732753295
538,buta,2.7858,24.73,294.67,88,93,0.93,CD,1732753297
539,unicov,49.7709,17.1214,277.69,96,84,4.88,CZ,1732753299
540,narathiwat,6.3333,101.75,301.07,99,100,1.69,TH,1732753301
541,ladario,-19.0047,-57.6017,303.79,52,100,1.24,BR,1732753303
542,shagonar,51.5333,92.8,258.08,98,98,0.82,RU,1732753305
543,mahalapye,-23.1041,26.8142,296.49,19,65,4.25,BW,1732753307
544,berdigestyakh,62.0989,126.6992,239.46,100,58,1.46,RU,1732753309
545,kalispell,48.1958,-114.3129,274.35,84,100,1.34,US,1732753312
546,hakui,36.8833,136.7833,279.4,61,91,10.46,JP,1732753314
547,ishigaki,24.3448,124.1572,293.22,56,20,3.6,JP,1732753316
548,itupiranga,-5.1347,-49.3267,301.42,59,64,0.41,BR,1732753221
549,val-d'or,48.1002,-77.7828,269.2,93,100,4.12,CA,1732753170
550,tripoli,32.8752,13.1875,290.63,56,75,2.67,LY,1732753325
551,portland,45.5234,-122.6762,282.36,84,75,2.06,US,1732753214
552,macau,22.2006,113.5461,291.0,52,0,10.29,MO,1732753329
553,makueni boma,-1.8041,37.6203,290.23,93,22,1.04,KE,1732753331
554,sanghar,26.0466,68.9481,295.15,38,0,1.45,PK,1732753333
555,palapye,-22.546,27.1251,297.5,44,61,2.77,BW,1732753335
556,fort-shevchenko,44.5086,50.263,280.7,95,100,5.1,KZ,1732753338
557,sao felix do xingu,-6.6447,-51.995,296.23,94,100,0.97,BR,1732753340
558,alaghsas,17.0187,8.0168,291.16,28,100,6.67,NE,1732753342
559,medicine hat,50.0501,-110.6683,264.39,86,100,3.6,CA,1732753344
560,arkadak,51.9326,43.4978,273.1,99,100,2.12,RU,1732753346
561,shkurinskaya,46.5858,39.3599,277.06,74,100,2.7,RU,1732753348
562,neryungri,56.6709,124.6491,251.08,99,100,1.31,RU,1732753350
563,san buenaventura,27.0833,-101.5333,300.64,35,100,3.06,MX,1732753352
564,yanykurgan,43.915,67.2481,279.69,54,52,1.53,KZ,1732753355
565,ad dilam,23.9915,47.1627,289.77,64,35,6.24,SA,1732753357
566,pascagoula,30.3658,-88.5561,294.15,83,100,2.06,US,1732753359
567,paka,4.6374,103.4368,298.14,88,40,1.54,MY,1732753361
568,arraial do cabo,-22.9661,-42.0278,296.73,86,50,11.35,BR,1732753364
569,dongcun,36.7767,121.1597,273.59,60,6,5.86,CN,1732753366
570,katiola,8.1333,-5.1,295.03,37,0,0.6,CI,1732753368
